time,open,high,low,close,tick_volume,spread,real_volume
2024-10-25 02:56:00,2727.499,2728.318,2727.164,2728.215,167,160,0
2024-10-25 02:57:00,2728.201,2728.761,2728.07,2728.457,139,160,0
2024-10-25 02:58:00,2728.422,2728.555,2727.865,2728.39,166,160,0
2024-10-25 02:59:00,2728.354,2728.453,2727.945,2728.423,128,160,0
2024-10-25 03:00:00,2728.38,2728.38,2727.248,2728.274,208,160,0
2024-10-25 03:01:00,2728.315,2728.353,2727.79,2727.961,119,160,0
2024-10-25 03:02:00,2727.98,2728.111,2727.454,2727.807,102,160,0
2024-10-25 03:03:00,2727.766,2727.886,2726.551,2726.82,141,160,0
2024-10-25 03:04:00,2726.822,2727.175,2726.663,2726.923,133,160,0
2024-10-25 03:05:00,2726.893,2727.121,2726.626,2726.822,114,160,0
2024-10-25 03:06:00,2726.791,2727.008,2726.432,2726.484,91,160,0
2024-10-25 03:07:00,2726.461,2727.042,2726.225,2726.975,115,160,0
2024-10-25 03:08:00,2726.965,2727.057,2726.694,2726.841,100,160,0
2024-10-25 03:09:00,2726.88,2727.259,2726.793,2727.092,128,160,0
2024-10-25 03:10:00,2727.105,2727.187,2726.882,2726.882,77,160,0
2024-10-25 03:11:00,2726.848,2726.855,2726.487,2726.689,92,160,0
2024-10-25 03:12:00,2726.721,2726.947,2726.02,2726.116,147,160,0
2024-10-25 03:13:00,2726.136,2726.136,2725.399,2725.592,139,160,0
2024-10-25 03:14:00,2725.552,2725.632,2724.446,2724.623,145,159,0
2024-10-25 03:15:00,2724.624,2725.557,2724.356,2725.369,159,160,0
2024-10-25 03:16:00,2725.329,2725.348,2724.744,2725.043,139,160,0
2024-10-25 03:17:00,2725.057,2725.604,2724.914,2725.604,119,160,0
2024-10-25 03:18:00,2725.567,2725.773,2725.4,2725.511,88,160,0
2024-10-25 03:19:00,2725.548,2726.313,2725.473,2726.16,78,160,0
2024-10-25 03:20:00,2726.179,2726.345,2725.969,2726.27,79,160,0
2024-10-25 03:21:00,2726.262,2726.378,2725.928,2726.067,84,160,0
2024-10-25 03:22:00,2726.058,2726.149,2725.785,2726.138,87,160,0
2024-10-25 03:23:00,2726.097,2726.24,2725.895,2726.189,78,160,0
2024-10-25 03:24:00,2726.234,2726.33,2725.967,2726.33,69,160,0
2024-10-25 03:25:00,2726.336,2726.748,2726.256,2726.697,102,160,0
2024-10-25 03:26:00,2726.696,2727.202,2726.692,2726.885,88,160,0
2024-10-25 03:27:00,2726.86,2727.208,2726.647,2727.018,99,160,0
2024-10-25 03:28:00,2727.02,2727.205,2726.724,2726.808,83,160,0
2024-10-25 03:29:00,2726.81,2727.095,2726.79,2726.951,88,160,0
2024-10-25 03:30:00,2726.941,2727.015,2725.884,2725.909,89,160,0
2024-10-25 03:31:00,2725.913,2726.175,2725.737,2725.77,70,160,0
2024-10-25 03:32:00,2725.778,2726.059,2725.435,2725.889,71,160,0
2024-10-25 03:33:00,2725.892,2726.055,2725.539,2725.539,70,160,0
2024-10-25 03:34:00,2725.526,2725.632,2725.146,2725.624,71,160,0
2024-10-25 03:35:00,2725.593,2725.807,2725.551,2725.706,73,160,0
2024-10-25 03:36:00,2725.741,2725.872,2725.364,2725.509,61,160,0
2024-10-25 03:37:00,2725.545,2725.93,2725.384,2725.818,74,160,0
2024-10-25 03:38:00,2725.82,2725.883,2725.669,2725.799,43,160,0
2024-10-25 03:39:00,2725.795,2725.825,2725.347,2725.484,55,160,0
2024-10-25 03:40:00,2725.488,2725.68,2725.242,2725.283,73,160,0
2024-10-25 03:41:00,2725.263,2725.718,2725.168,2725.688,75,160,0
2024-10-25 03:42:00,2725.649,2725.823,2725.397,2725.713,72,160,0
2024-10-25 03:43:00,2725.749,2725.888,2725.659,2725.763,59,160,0
2024-10-25 03:44:00,2725.743,2725.881,2725.643,2725.731,46,160,0
2024-10-25 03:45:00,2725.731,2725.955,2725.638,2725.804,48,160,0
2024-10-25 03:46:00,2725.823,2725.85,2725.197,2725.199,93,160,0
2024-10-25 03:47:00,2725.246,2725.314,2724.791,2725.15,87,160,0
2024-10-25 03:48:00,2725.177,2725.371,2724.963,2725.309,79,159,0
2024-10-25 03:49:00,2725.307,2725.941,2725.27,2725.753,94,160,0
2024-10-25 03:50:00,2725.787,2725.787,2725.32,2725.51,76,160,0
2024-10-25 03:51:00,2725.509,2725.641,2725.492,2725.641,43,160,0
2024-10-25 03:52:00,2725.643,2725.67,2725.224,2725.533,77,160,0
2024-10-25 03:53:00,2725.616,2725.874,2725.577,2725.804,63,160,0
2024-10-25 03:54:00,2725.806,2725.949,2725.674,2725.795,75,160,0
2024-10-25 03:55:00,2725.793,2726.411,2725.691,2726.314,63,160,0
2024-10-25 03:56:00,2726.32,2726.402,2726.083,2726.162,75,160,0
2024-10-25 03:57:00,2726.198,2726.276,2725.92,2726.036,51,160,0
2024-10-25 03:58:00,2726.043,2726.046,2725.722,2725.953,52,160,0
2024-10-25 03:59:00,2725.955,2726.076,2725.872,2726.041,53,160,0
2024-10-25 04:00:00,2726.077,2726.116,2725.312,2725.579,84,160,0
2024-10-25 04:01:00,2725.58,2726.34,2725.519,2726.279,79,160,0
2024-10-25 04:02:00,2726.277,2726.277,2725.889,2726.18,70,160,0
2024-10-25 04:03:00,2726.218,2726.676,2726.02,2726.644,73,159,0
2024-10-25 04:04:00,2726.601,2726.754,2726.425,2726.684,58,160,0
2024-10-25 04:05:00,2726.759,2726.787,2726.239,2726.533,60,160,0
2024-10-25 04:06:00,2726.544,2726.813,2726.432,2726.782,54,160,0
2024-10-25 04:07:00,2726.787,2727.102,2726.692,2726.793,75,160,0
2024-10-25 04:08:00,2726.809,2726.809,2726.359,2726.442,74,160,0
2024-10-25 04:09:00,2726.476,2727.153,2726.476,2727.123,75,160,0
2024-10-25 04:10:00,2727.163,2727.677,2727.079,2727.538,66,160,0
2024-10-25 04:11:00,2727.577,2727.746,2727.378,2727.52,78,160,0
2024-10-25 04:12:00,2727.507,2727.544,2727.014,2727.101,79,160,0
2024-10-25 04:13:00,2727.141,2727.224,2726.693,2726.783,77,160,0
2024-10-25 04:14:00,2726.753,2726.753,2726.069,2726.206,91,160,0
2024-10-25 04:15:00,2726.181,2726.728,2726.123,2726.546,84,160,0
2024-10-25 04:16:00,2726.562,2726.615,2726.272,2726.465,60,160,0
2024-10-25 04:17:00,2726.478,2726.983,2726.443,2726.983,70,160,0
2024-10-25 04:18:00,2726.915,2726.962,2726.52,2726.776,94,160,0
2024-10-25 04:19:00,2726.796,2726.863,2726.416,2726.652,87,160,0
2024-10-25 04:20:00,2726.658,2726.705,2726.173,2726.325,50,160,0
2024-10-25 04:21:00,2726.323,2726.323,2725.716,2725.752,82,160,0
2024-10-25 04:22:00,2725.792,2725.794,2725.275,2725.475,83,160,0
2024-10-25 04:23:00,2725.477,2725.784,2725.402,2725.71,58,160,0
2024-10-25 04:24:00,2725.751,2725.751,2725.009,2725.115,80,160,0
2024-10-25 04:25:00,2725.103,2725.24,2724.448,2725.036,97,160,0
2024-10-25 04:26:00,2725.033,2725.115,2724.291,2724.401,76,160,0
2024-10-25 04:27:00,2724.376,2725.199,2724.002,2725.199,126,160,0
2024-10-25 04:28:00,2725.224,2725.224,2724.505,2724.609,78,160,0
2024-10-25 04:29:00,2724.572,2724.793,2724.461,2724.565,79,160,0
2024-10-25 04:30:00,2724.538,2724.682,2724.373,2724.66,64,160,0
2024-10-25 04:31:00,2724.659,2724.763,2724.221,2724.245,68,160,0
2024-10-25 04:32:00,2724.246,2724.51,2723.863,2724.495,91,160,0
2024-10-25 04:33:00,2724.521,2724.853,2724.035,2724.208,106,159,0
2024-10-25 04:34:00,2724.233,2724.666,2723.893,2724.564,85,160,0
2024-10-25 04:35:00,2724.537,2725.631,2724.479,2725.557,90,160,0
2024-10-25 04:36:00,2725.51,2725.925,2725.414,2725.582,89,160,0
2024-10-25 04:37:00,2725.591,2725.611,2725.287,2725.393,58,160,0
2024-10-25 04:38:00,2725.371,2725.843,2725.371,2725.804,58,160,0
2024-10-25 04:39:00,2725.738,2726.06,2725.701,2725.983,71,160,0
2024-10-25 04:40:00,2725.95,2726.232,2725.771,2726.103,81,160,0
2024-10-25 04:41:00,2726.071,2726.165,2725.319,2725.45,82,160,0
2024-10-25 04:42:00,2725.51,2725.524,2724.972,2724.972,58,160,0
2024-10-25 04:43:00,2725.018,2725.669,2724.915,2725.606,96,160,0
2024-10-25 04:44:00,2725.624,2725.705,2725.362,2725.705,64,160,0
2024-10-25 04:45:00,2725.731,2725.826,2725.472,2725.701,59,160,0
2024-10-25 04:46:00,2725.71,2725.979,2725.68,2725.885,69,160,0
2024-10-25 04:47:00,2725.88,2726.197,2725.629,2725.916,82,160,0
2024-10-25 04:48:00,2725.926,2726.146,2725.833,2726.142,67,160,0
2024-10-25 04:49:00,2726.1,2726.1,2725.814,2725.912,55,160,0
2024-10-25 04:50:00,2725.915,2726.099,2725.785,2726.034,62,160,0
2024-10-25 04:51:00,2726.032,2726.595,2725.91,2726.347,112,160,0
2024-10-25 04:52:00,2726.273,2726.749,2726.146,2726.738,101,160,0
2024-10-25 04:53:00,2726.713,2726.802,2726.524,2726.609,53,160,0
2024-10-25 04:54:00,2726.647,2726.911,2726.512,2726.861,59,160,0
2024-10-25 04:55:00,2726.855,2726.976,2725.827,2726.264,157,160,0
2024-10-25 04:56:00,2726.276,2726.276,2725.982,2726.1,62,160,0
2024-10-25 04:57:00,2726.048,2726.132,2725.852,2725.964,62,160,0
2024-10-25 04:58:00,2726.012,2726.057,2725.818,2725.973,42,160,0
2024-10-25 04:59:00,2726.01,2726.026,2725.755,2725.994,72,160,0
2024-10-25 05:00:00,2726.033,2726.456,2725.996,2726.359,97,160,0
2024-10-25 05:01:00,2726.387,2726.827,2726.236,2726.718,92,160,0
2024-10-25 05:02:00,2726.736,2727.479,2726.694,2727.385,87,160,0
2024-10-25 05:03:00,2727.379,2727.748,2727.029,2727.712,95,160,0
2024-10-25 05:04:00,2727.714,2728.218,2727.444,2728.218,120,160,0
2024-10-25 05:05:00,2728.264,2728.478,2726.677,2727.262,203,160,0
2024-10-25 05:06:00,2727.25,2727.439,2727.087,2727.21,86,160,0
2024-10-25 05:07:00,2727.218,2727.689,2727.173,2727.588,106,160,0
2024-10-25 05:08:00,2727.546,2727.922,2726.843,2727.277,143,160,0
2024-10-25 05:09:00,2727.273,2727.685,2727.215,2727.462,77,160,0
2024-10-25 05:10:00,2727.499,2728.01,2727.499,2728.01,59,160,0
2024-10-25 05:11:00,2727.995,2728.015,2727.659,2727.766,64,160,0
2024-10-25 05:12:00,2727.776,2727.975,2727.648,2727.875,66,160,0
2024-10-25 05:13:00,2727.86,2727.864,2727.518,2727.807,79,160,0
2024-10-25 05:14:00,2727.808,2727.836,2727.235,2727.7,90,160,0
2024-10-25 05:15:00,2727.728,2727.843,2727.437,2727.601,72,159,0
2024-10-25 05:16:00,2727.597,2728.39,2727.361,2728.11,103,160,0
2024-10-25 05:17:00,2728.081,2728.4,2727.738,2728.267,87,160,0
2024-10-25 05:18:00,2728.295,2728.745,2728.295,2728.395,96,159,0
2024-10-25 05:19:00,2728.395,2728.942,2728.37,2728.867,91,160,0
2024-10-25 05:20:00,2728.863,2728.863,2728.096,2728.227,99,159,0
2024-10-25 05:21:00,2728.243,2728.377,2728.03,2728.103,100,160,0
2024-10-25 05:22:00,2728.019,2728.254,2727.806,2727.808,104,160,0
2024-10-25 05:23:00,2727.818,2727.818,2727.324,2727.693,94,160,0
2024-10-25 05:24:00,2727.653,2727.653,2727.033,2727.303,87,160,0
2024-10-25 05:25:00,2727.261,2727.277,2726.757,2727.258,98,160,0
2024-10-25 05:26:00,2727.273,2727.425,2727.117,2727.338,78,160,0
2024-10-25 05:27:00,2727.338,2727.338,2726.782,2726.924,89,159,0
2024-10-25 05:28:00,2726.918,2727.266,2726.821,2727.015,84,160,0
2024-10-25 05:29:00,2727.058,2727.825,2727.058,2727.645,93,160,0
2024-10-25 05:30:00,2727.662,2728.875,2727.634,2728.195,220,160,0
2024-10-25 05:31:00,2728.156,2728.453,2728.121,2728.182,101,160,0
2024-10-25 05:32:00,2728.125,2729.141,2728.125,2729.041,125,160,0
2024-10-25 05:33:00,2729.037,2729.36,2728.538,2729.279,121,160,0
2024-10-25 05:34:00,2729.316,2729.621,2729.158,2729.423,121,160,0
2024-10-25 05:35:00,2729.457,2729.703,2728.92,2729.567,137,160,0
2024-10-25 05:36:00,2729.604,2729.85,2728.66,2728.687,143,159,0
2024-10-25 05:37:00,2728.662,2728.733,2727.969,2728.452,133,160,0
2024-10-25 05:38:00,2728.491,2728.806,2727.992,2728.138,156,160,0
2024-10-25 05:39:00,2728.127,2728.127,2727.48,2727.757,99,160,0
2024-10-25 05:40:00,2727.715,2727.721,2727.121,2727.438,144,160,0
2024-10-25 05:41:00,2727.396,2728.047,2727.322,2727.727,156,160,0
2024-10-25 05:42:00,2727.762,2728.096,2727.366,2727.728,137,160,0
2024-10-25 05:43:00,2727.712,2728.241,2727.598,2728.126,145,160,0
2024-10-25 05:44:00,2728.037,2728.753,2728.037,2728.375,140,159,0
2024-10-25 05:45:00,2728.457,2728.69,2728.156,2728.371,116,160,0
2024-10-25 05:46:00,2728.302,2728.372,2727.376,2727.786,138,159,0
2024-10-25 05:47:00,2727.755,2728.037,2727.683,2727.995,88,160,0
2024-10-25 05:48:00,2727.97,2728.126,2727.717,2727.842,85,160,0
2024-10-25 05:49:00,2727.912,2728.086,2727.699,2727.873,86,160,0
2024-10-25 05:50:00,2727.865,2728.17,2727.796,2728.053,80,160,0
2024-10-25 05:51:00,2728.056,2728.788,2728.056,2728.682,119,160,0
2024-10-25 05:52:00,2728.671,2728.833,2728.436,2728.575,95,160,0
2024-10-25 05:53:00,2728.563,2728.814,2727.8,2728.06,133,160,0
2024-10-25 05:54:00,2728.053,2728.492,2728.012,2728.298,100,160,0
2024-10-25 05:55:00,2728.258,2728.471,2727.855,2727.989,109,160,0
2024-10-25 05:56:00,2727.955,2728.454,2727.79,2728.415,94,160,0
2024-10-25 05:57:00,2728.373,2728.695,2728.107,2728.678,92,160,0
2024-10-25 05:58:00,2728.64,2728.689,2728.108,2728.237,119,160,0
2024-10-25 05:59:00,2728.238,2728.73,2728.147,2728.464,128,160,0
2024-10-25 06:00:00,2728.477,2728.881,2728.221,2728.39,151,160,0
2024-10-25 06:01:00,2728.369,2728.609,2728.027,2728.095,124,159,0
2024-10-25 06:02:00,2728.135,2728.371,2727.486,2727.677,110,159,0
2024-10-25 06:03:00,2727.634,2728.075,2727.445,2728.045,134,160,0
2024-10-25 06:04:00,2728.076,2728.273,2727.869,2728.008,116,160,0
2024-10-25 06:05:00,2728.061,2728.466,2727.893,2728.274,98,160,0
2024-10-25 06:06:00,2728.306,2728.306,2727.492,2727.538,97,160,0
2024-10-25 06:07:00,2727.549,2727.549,2726.706,2726.906,118,160,0
2024-10-25 06:08:00,2726.983,2727.817,2726.583,2727.688,125,159,0
2024-10-25 06:09:00,2727.701,2727.806,2727.343,2727.486,125,160,0
2024-10-25 06:10:00,2727.445,2727.516,2726.445,2726.564,123,159,0
2024-10-25 06:11:00,2726.605,2726.939,2725.83,2726.13,156,160,0
2024-10-25 06:12:00,2726.1,2726.612,2725.301,2726.574,241,159,0
2024-10-25 06:13:00,2726.584,2726.935,2726.425,2726.605,156,160,0
2024-10-25 06:14:00,2726.563,2726.898,2726.211,2726.61,116,160,0
2024-10-25 06:15:00,2726.57,2726.999,2726.182,2726.75,123,160,0
2024-10-25 06:16:00,2726.711,2726.954,2726.005,2726.814,160,160,0
2024-10-25 06:17:00,2726.893,2727.26,2726.696,2727.233,105,160,0
2024-10-25 06:18:00,2727.283,2727.45,2726.865,2727.105,104,160,0
2024-10-25 06:19:00,2727.067,2727.618,2727.067,2727.459,133,160,0
2024-10-25 06:20:00,2727.428,2727.864,2727.271,2727.331,109,160,0
2024-10-25 06:21:00,2727.298,2727.463,2726.334,2726.467,144,159,0
2024-10-25 06:22:00,2726.496,2726.993,2726.04,2726.473,160,160,0
2024-10-25 06:23:00,2726.471,2726.6,2725.018,2725.587,148,160,0
2024-10-25 06:24:00,2725.622,2726.174,2724.961,2725.902,204,160,0
2024-10-25 06:25:00,2725.885,2726.622,2725.516,2726.514,192,159,0
2024-10-25 06:26:00,2726.474,2726.71,2725.965,2726.079,149,159,0
2024-10-25 06:27:00,2726.087,2726.542,2725.977,2726.536,103,160,0
2024-10-25 06:28:00,2726.521,2727.339,2726.414,2726.998,121,160,0
2024-10-25 06:29:00,2726.966,2727.915,2726.855,2727.482,128,160,0
2024-10-25 06:30:00,2727.447,2727.968,2727.112,2727.619,122,160,0
2024-10-25 06:31:00,2727.647,2729.479,2727.617,2728.726,220,159,0
2024-10-25 06:32:00,2728.676,2728.694,2728.03,2728.188,145,160,0
2024-10-25 06:33:00,2728.141,2728.633,2727.839,2728.478,131,159,0
2024-10-25 06:34:00,2728.503,2728.641,2728.201,2728.428,99,160,0
2024-10-25 06:35:00,2728.502,2728.682,2728.258,2728.371,113,160,0
2024-10-25 06:36:00,2728.36,2728.82,2728.24,2728.561,102,160,0
2024-10-25 06:37:00,2728.573,2728.938,2728.198,2728.211,160,160,0
2024-10-25 06:38:00,2728.195,2728.763,2728.028,2728.739,125,160,0
2024-10-25 06:39:00,2728.751,2729.226,2728.426,2729.212,98,160,0
2024-10-25 06:40:00,2729.173,2729.366,2728.825,2729.199,110,160,0
2024-10-25 06:41:00,2729.2,2729.979,2729.086,2729.489,121,160,0
2024-10-25 06:42:00,2729.533,2730.188,2729.382,2730.104,122,160,0
2024-10-25 06:43:00,2730.066,2730.178,2729.756,2730.034,127,160,0
2024-10-25 06:44:00,2730.006,2730.285,2729.727,2729.911,130,160,0
2024-10-25 06:45:00,2729.91,2730.818,2729.91,2730.543,116,160,0
2024-10-25 06:46:00,2730.546,2730.656,2730.219,2730.583,121,160,0
2024-10-25 06:47:00,2730.542,2731.044,2730.465,2730.871,111,160,0
2024-10-25 06:48:00,2730.88,2731.06,2730.338,2731.06,104,160,0
2024-10-25 06:49:00,2731.014,2731.305,2730.675,2730.885,123,160,0
2024-10-25 06:50:00,2730.932,2731.646,2730.932,2731.375,114,160,0
2024-10-25 06:51:00,2731.415,2731.996,2731.415,2731.53,112,160,0
2024-10-25 06:52:00,2731.576,2731.781,2731.02,2731.08,154,159,0
2024-10-25 06:53:00,2731.059,2731.94,2731.034,2731.94,117,160,0
2024-10-25 06:54:00,2731.965,2732.107,2731.578,2731.991,110,160,0
2024-10-25 06:55:00,2731.99,2732.028,2731.432,2731.516,138,160,0
2024-10-25 06:56:00,2731.522,2731.71,2731.296,2731.346,109,159,0
2024-10-25 06:57:00,2731.38,2731.75,2731.164,2731.667,100,160,0
2024-10-25 06:58:00,2731.671,2732.476,2731.518,2732.374,121,159,0
2024-10-25 06:59:00,2732.411,2732.567,2732.028,2732.186,134,160,0
2024-10-25 07:00:00,2732.148,2732.148,2731.12,2731.426,169,160,0
2024-10-25 07:01:00,2731.448,2731.816,2731.066,2731.186,129,160,0
2024-10-25 07:02:00,2731.197,2731.197,2730.424,2730.47,130,159,0
2024-10-25 07:03:00,2730.435,2730.651,2730.011,2730.218,152,160,0
2024-10-25 07:04:00,2730.242,2730.661,2730.192,2730.308,130,160,0
2024-10-25 07:05:00,2730.345,2730.345,2729.734,2729.904,137,159,0
2024-10-25 07:06:00,2729.905,2729.905,2728.815,2728.958,134,160,0
2024-10-25 07:07:00,2728.916,2729.602,2728.8,2729.588,130,160,0
2024-10-25 07:08:00,2729.618,2729.991,2729.565,2729.688,105,160,0
2024-10-25 07:09:00,2729.657,2730.124,2729.597,2729.744,107,160,0
2024-10-25 07:10:00,2729.712,2730.044,2729.335,2729.801,111,160,0
2024-10-25 07:11:00,2729.874,2730.317,2729.662,2729.709,128,160,0
2024-10-25 07:12:00,2729.748,2729.76,2729.412,2729.551,74,160,0
