time,open,high,low,close,tick_volume,spread,real_volume
2020-11-05 04:00:00,1907.236,1913.343,1905.431,1910.931,12401,300,0
2020-11-05 08:00:00,1910.885,1920.704,1908.839,1919.157,16234,300,0
2020-11-05 12:00:00,1919.204,1948.191,1916.758,1945.368,25215,300,0
2020-11-05 16:00:00,1945.414,1952.651,1942.423,1949.62,18919,300,0
2020-11-05 20:00:00,1949.666,1951.995,1944.276,1946.123,11008,300,0
2020-11-06 00:00:00,1946.169,1947.302,1937.42,1937.786,15629,300,0
2020-11-06 04:00:00,1937.807,1948.028,1935.574,1947.656,13050,300,0
2020-11-06 08:00:00,1947.705,1958.034,1943.866,1955.495,16905,300,0
2020-11-06 12:00:00,1955.542,1960.238,1941.16,1948.464,31424,300,0
2020-11-06 16:00:00,1948.513,1955.15,1948.335,1951.842,14643,300,0
2020-11-06 20:00:00,1951.856,1953.907,1950.792,1951.855,3638,300,0
2020-11-08 20:00:00,1957.117,1959.741,1955.222,1958.496,2833,300,0
2020-11-09 00:00:00,1958.449,1961.154,1952.569,1960.754,13836,300,0
2020-11-09 04:00:00,1960.723,1965.419,1953.498,1956.819,13696,300,0
2020-11-09 08:00:00,1956.824,1963.13,1934.515,1938.022,18156,300,0
2020-11-09 12:00:00,1938.079,1938.928,1854.186,1860.657,67437,300,0
2020-11-09 16:00:00,1860.608,1867.961,1850.423,1866.604,27311,300,0
2020-11-09 20:00:00,1866.603,1871.334,1860.237,1870.837,12049,300,0
2020-11-10 00:00:00,1870.883,1881.643,1867.458,1881.13,15664,300,0
2020-11-10 04:00:00,1881.134,1890.315,1878.799,1885.281,14168,300,0
2020-11-10 08:00:00,1885.274,1890.258,1867.351,1878.473,18919,300,0
2020-11-10 12:00:00,1878.521,1885.232,1873.513,1882.256,26219,300,0
2020-11-10 16:00:00,1882.21,1885.022,1874.66,1877.237,16024,300,0
2020-11-10 20:00:00,1877.188,1879.473,1871.898,1876.657,8745,300,0
2020-11-11 00:00:00,1876.62,1883.023,1876.371,1880.684,11926,300,0
2020-11-11 04:00:00,1880.667,1884.333,1874.537,1876.575,11102,300,0
2020-11-11 08:00:00,1876.527,1881.862,1869.866,1876.87,14822,300,0
2020-11-11 12:00:00,1876.858,1878.899,1856.273,1862.626,23964,300,0
2020-11-11 16:00:00,1862.615,1866.606,1860.715,1863.463,12500,300,0
2020-11-11 20:00:00,1863.467,1868.266,1862.732,1865.515,6243,300,0
2020-11-12 00:00:00,1865.559,1872.146,1862.647,1870.419,11207,300,0
2020-11-12 04:00:00,1870.444,1872.63,1867.277,1868.579,11109,300,0
2020-11-12 08:00:00,1868.624,1872.89,1863.142,1870.444,14591,300,0
2020-11-12 12:00:00,1870.435,1883.734,1867.472,1878.89,19445,300,0
2020-11-12 16:00:00,1878.882,1882.973,1874.193,1876.79,13796,300,0
2020-11-12 20:00:00,1876.796,1877.396,1874.007,1875.74,6645,300,0
2020-11-13 00:00:00,1875.733,1881.888,1873.937,1876.89,10565,300,0
2020-11-13 04:00:00,1876.845,1880.262,1876.318,1878.872,8781,300,0
2020-11-13 08:00:00,1878.896,1881.042,1875.726,1879.309,12663,300,0
2020-11-13 12:00:00,1879.285,1896.728,1878.21,1891.744,19314,300,0
2020-11-13 16:00:00,1891.746,1894.613,1884.609,1886.611,12461,300,0
2020-11-13 20:00:00,1886.566,1889.753,1886.18,1889.358,2844,300,0
2020-11-15 20:00:00,1887.92,1891.535,1887.778,1890.357,2041,300,0
2020-11-16 00:00:00,1890.413,1899.0,1887.535,1895.619,11096,300,0
2020-11-16 04:00:00,1895.607,1896.692,1887.417,1891.561,10242,300,0
2020-11-16 08:00:00,1891.505,1895.106,1865.134,1869.402,17135,300,0
2020-11-16 12:00:00,1869.46,1891.343,1865.433,1889.972,27116,300,0
2020-11-16 16:00:00,1889.97,1895.919,1885.948,1886.161,12037,300,0
2020-11-16 20:00:00,1886.16,1890.468,1885.115,1889.757,6293,300,0
2020-11-17 00:00:00,1889.711,1892.359,1886.885,1890.334,9076,300,0
2020-11-17 04:00:00,1890.299,1890.364,1884.203,1887.166,10420,300,0
2020-11-17 08:00:00,1887.214,1892.577,1884.214,1888.689,13541,300,0
2020-11-17 12:00:00,1888.643,1893.378,1884.615,1888.544,18492,300,0
2020-11-17 16:00:00,1888.498,1888.887,1884.946,1886.668,11246,300,0
2020-11-17 20:00:00,1886.713,1887.252,1876.901,1882.577,6967,300,0
2020-11-18 00:00:00,1882.527,1883.158,1875.622,1878.274,11208,300,0
2020-11-18 04:00:00,1878.272,1882.542,1876.557,1882.303,10122,300,0
2020-11-18 08:00:00,1882.348,1884.626,1868.177,1871.671,14912,300,0
2020-11-18 12:00:00,1871.683,1884.719,1863.631,1881.726,20960,300,0
2020-11-18 16:00:00,1881.704,1882.663,1871.174,1874.127,14533,300,0
2020-11-18 20:00:00,1874.078,1874.078,1868.947,1871.332,6924,300,0
2020-11-19 00:00:00,1871.281,1872.743,1865.976,1867.909,12389,300,0
2020-11-19 04:00:00,1867.912,1868.593,1858.061,1863.613,13626,300,0
2020-11-19 08:00:00,1863.638,1865.582,1855.084,1862.45,17068,300,0
2020-11-19 12:00:00,1862.402,1864.934,1852.547,1859.987,20922,300,0
2020-11-19 16:00:00,1860.036,1867.551,1858.328,1865.302,13243,300,0
2020-11-19 20:00:00,1865.25,1867.661,1860.805,1863.101,6641,300,0
2020-11-20 00:00:00,1863.156,1867.615,1861.203,1864.805,11508,300,0
2020-11-20 04:00:00,1864.822,1869.709,1860.858,1865.994,13431,300,0
2020-11-20 08:00:00,1866.04,1869.325,1863.407,1865.951,14877,300,0
2020-11-20 12:00:00,1865.906,1879.697,1863.939,1874.367,17972,300,0
2020-11-20 16:00:00,1874.415,1875.16,1871.318,1873.556,11682,300,0
2020-11-20 20:00:00,1873.604,1873.919,1869.783,1870.923,3416,300,0
2020-11-22 20:00:00,1870.778,1872.086,1870.128,1872.049,1232,300,0
2020-11-23 00:00:00,1872.05,1875.902,1870.415,1873.113,8755,300,0
2020-11-23 04:00:00,1873.117,1875.988,1871.903,1874.694,8266,300,0
2020-11-23 08:00:00,1874.74,1875.109,1863.461,1866.249,13499,300,0
2020-11-23 12:00:00,1866.236,1868.962,1833.708,1834.621,27599,300,0
2020-11-23 16:00:00,1834.601,1840.978,1830.81,1837.991,16514,300,0
2020-11-23 20:00:00,1837.975,1840.323,1835.031,1835.567,7163,300,0
2020-11-24 00:00:00,1835.614,1836.234,1821.289,1825.484,16133,300,0
2020-11-24 04:00:00,1825.53,1832.937,1822.564,1827.525,13155,300,0
2020-11-24 08:00:00,1827.571,1830.691,1805.581,1810.194,19224,300,0
2020-11-24 12:00:00,1810.195,1815.905,1800.174,1805.546,27514,300,0
2020-11-24 16:00:00,1805.497,1808.172,1802.8,1803.863,15247,300,0
2020-11-24 20:00:00,1803.815,1810.946,1803.407,1809.11,7665,300,0
2020-11-25 00:00:00,1809.056,1812.075,1803.195,1803.73,12673,300,0
2020-11-25 04:00:00,1803.787,1810.95,1801.594,1809.927,13016,300,0
2020-11-25 08:00:00,1809.88,1815.081,1806.466,1812.469,15433,300,0
2020-11-25 12:00:00,1812.475,1817.625,1809.825,1810.46,18532,300,0
2020-11-25 16:00:00,1810.493,1812.987,1804.053,1806.702,13578,300,0
2020-11-25 20:00:00,1806.657,1809.644,1804.765,1808.131,6323,300,0
2020-11-26 00:00:00,1808.175,1812.654,1807.207,1810.793,8932,300,0
2020-11-26 04:00:00,1810.8,1818.211,1806.664,1814.952,9273,300,0
2020-11-26 08:00:00,1814.959,1817.894,1811.025,1814.184,12320,300,0
2020-11-26 12:00:00,1814.223,1815.149,1805.714,1809.681,13427,300,0
2020-11-26 16:00:00,1809.727,1811.939,1807.777,1810.13,4712,300,0
2020-11-26 20:00:00,1811.36,1811.63,1808.959,1809.176,1156,300,0
2020-11-27 00:00:00,1809.18,1813.698,1807.273,1809.159,9256,300,0
2020-11-27 04:00:00,1809.114,1810.999,1803.064,1809.887,10844,300,0
2020-11-27 08:00:00,1809.934,1811.381,1805.343,1806.167,12525,300,0
2020-11-27 12:00:00,1806.118,1807.813,1774.248,1781.941,27870,200,0
2020-11-27 16:00:00,1781.895,1788.612,1781.685,1786.94,9648,200,0
2020-11-29 20:00:00,1789.439,1789.747,1785.301,1786.606,1478,480,0
2020-11-30 00:00:00,1786.561,1787.351,1764.16,1770.65,12627,480,0
2020-11-30 04:00:00,1770.652,1783.759,1765.309,1781.049,15984,200,0
2020-11-30 08:00:00,1781.097,1782.16,1764.382,1771.738,16496,200,0
2020-11-30 12:00:00,1771.764,1778.617,1765.32,1773.06,25548,200,0
2020-11-30 16:00:00,1773.091,1784.373,1771.409,1780.946,16478,200,0
2020-11-30 20:00:00,1780.949,1781.194,1775.358,1778.707,6576,200,0
2020-12-01 00:00:00,1778.729,1785.893,1776.74,1784.501,10749,200,0
2020-12-01 04:00:00,1784.483,1791.757,1783.402,1790.744,11090,200,0
2020-12-01 08:00:00,1790.766,1809.892,1789.267,1806.484,16062,200,0
2020-12-01 12:00:00,1806.457,1815.113,1803.035,1810.263,21746,300,0
2020-12-01 16:00:00,1810.268,1817.205,1807.381,1813.548,15989,300,0
2020-12-01 20:00:00,1813.521,1815.491,1810.521,1811.217,5910,300,0
2020-12-02 00:00:00,1811.17,1815.398,1808.715,1810.187,10979,300,0
2020-12-02 04:00:00,1810.179,1816.796,1807.415,1815.646,11738,300,0
2020-12-02 08:00:00,1815.599,1832.344,1813.787,1825.55,15633,300,0
2020-12-02 12:00:00,1825.589,1826.928,1812.704,1826.397,22100,300,0
2020-12-02 16:00:00,1826.352,1830.561,1824.771,1829.427,14245,300,0
